,smoothness_flatfield,fitting_mode,sort_intensity,channel_index,use_weight,rep,entropy,fourier_L0_norm,autotune_cost,entropy2,autotune_cost2
211,3.7275937203149416,approximate,False,0,True,1,2.383640552249623,0.0,2.383640552249623,4.045089436272731,4.045089436272731
212,3.7275937203149416,approximate,False,0,True,2,2.2907487104944964,0.0,2.2907487104944964,4.0442924611826525,4.0442924611826525
213,3.7275937203149416,approximate,False,0,True,3,2.39803413614388,0.0,2.39803413614388,4.044985760744156,4.044985760744156
214,3.7275937203149416,approximate,False,0,True,4,2.364420428733629,0.0,2.364420428733629,4.044705576971281,4.044705576971281
215,3.7275937203149416,approximate,False,0,False,0,4.8376504450140265,0.003956524416528111,4.95634617750987,4.8376504450140265,4.95634617750987
216,3.7275937203149416,approximate,False,0,False,1,4.838423082905625,0.003925734343247737,4.956195113203057,4.838423082905625,4.956195113203057
217,3.7275937203149416,approximate,False,0,False,2,4.837680631891587,0.00401810456308886,4.9582237687842525,4.837680631891587,4.9582237687842525
218,3.7275937203149416,approximate,False,0,False,3,4.837152024356086,0.003925734343247737,4.954924054653517,4.837152024356086,4.954924054653517
219,3.7275937203149416,approximate,False,0,False,4,4.8384925450513725,0.003941129379887924,4.95672642644801,4.8384925450513725,4.95672642644801
220,8.483428982440724,ladmap,False,0,True,0,2.3721504452200524,0.0,2.3721504452200524,4.146019601596165,4.146019601596165
221,8.483428982440724,ladmap,False,0,True,1,2.5015747569338553,0.0,2.5015747569338553,4.137838899974476,4.137838899974476
222,8.483428982440724,ladmap,False,0,True,2,2.4660933393950235,0.0,2.4660933393950235,4.202287407335105,4.202287407335105
223,8.483428982440724,ladmap,False,0,True,3,2.4021222889925706,0.0,2.4021222889925706,4.063219993749041,4.063219993749041
224,8.483428982440724,ladmap,False,0,True,4,2.3684699874799615,0.0,2.3684699874799615,4.122728407855326,4.122728407855326
225,8.483428982440724,ladmap,False,0,False,0,5.226064333224154,0.00363322864708418,5.3350611926366796,5.226064333224154,5.3350611926366796
226,8.483428982440724,ladmap,False,0,False,1,5.222850799876651,0.003648623683724367,5.332309510388383,5.222850799876651,5.332309510388383
227,8.483428982440724,ladmap,False,0,False,2,5.2231525427238426,0.0036178336104439927,5.331687551037162,5.2231525427238426,5.331687551037162
228,8.483428982440724,ladmap,False,0,False,3,5.2226264524866854,0.0036024385738038056,5.330699609700799,5.2226264524866854,5.330699609700799
229,8.483428982440724,ladmap,False,0,False,4,5.221769796409968,0.00363322864708418,5.330766655822494,5.221769796409968,5.330766655822494
230,8.483428982440724,approximate,False,0,True,0,2.305628701638241,0.0,2.305628701638241,4.096609816661647,4.096609816661647
231,8.483428982440724,approximate,False,0,True,1,2.2930481787093626,0.0,2.2930481787093626,4.097155920260996,4.097155920260996
232,8.483428982440724,approximate,False,0,True,2,2.384422762891951,0.0,2.384422762891951,4.096148673880892,4.096148673880892
233,8.483428982440724,approximate,False,0,True,3,2.3620446914177986,0.0,2.3620446914177986,4.09725192835249,4.09725192835249
234,8.483428982440724,approximate,False,0,True,4,2.3699965142719903,0.0,2.3699965142719903,4.096773900878096,4.096773900878096
235,8.483428982440724,approximate,False,0,False,0,4.092899990992399,0.0,4.092899990992399,4.092899990992399,4.092899990992399
236,8.483428982440724,approximate,False,0,False,1,4.093656018869605,0.0,4.093656018869605,4.093656018869605,4.093656018869605
237,8.483428982440724,approximate,False,0,False,2,4.092312288569545,0.0,4.092312288569545,4.092312288569545,4.092312288569545
238,8.483428982440724,approximate,False,0,False,3,4.0933814719821155,0.0,4.0933814719821155,4.0933814719821155,4.0933814719821155
239,8.483428982440724,approximate,False,0,False,4,4.093154575451615,0.0,4.093154575451615,4.093154575451615,4.093154575451615
240,19.306977288832496,ladmap,False,0,True,0,2.69545905981105,0.0,2.69545905981105,4.440928281467191,4.440928281467191
241,19.306977288832496,ladmap,False,0,True,1,2.5443954847842667,0.0,2.5443954847842667,4.153031181710921,4.153031181710921
242,19.306977288832496,ladmap,False,0,True,2,2.4254181462198967,0.0,2.4254181462198967,4.178597296841847,4.178597296841847
243,19.306977288832496,ladmap,False,0,True,3,2.484165469658803,0.0,2.484165469658803,4.283558214967648,4.283558214967648
244,19.306977288832496,ladmap,False,0,True,4,2.64679595583058,0.0,2.64679595583058,4.336811912893497,4.336811912893497
245,19.306977288832496,ladmap,False,0,False,0,5.286167297067519,0.0,5.286167297067519,5.286167297067519,5.286167297067519
246,19.306977288832496,ladmap,False,0,False,1,5.2834343819172815,0.0,5.2834343819172815,5.2834343819172815,5.2834343819172815
247,19.306977288832496,ladmap,False,0,False,2,5.286117211129405,0.0,5.286117211129405,5.286117211129405,5.286117211129405
248,19.306977288832496,ladmap,False,0,False,3,5.3072720073083675,0.000754356795369173,5.329902711169443,5.3072720073083675,5.329902711169443
249,19.306977288832496,ladmap,False,0,False,4,5.282790256092718,0.0,5.282790256092718,5.282790256092718,5.282790256092718
250,19.306977288832496,approximate,False,0,True,0,2.4193298202906397,0.0,2.4193298202906397,4.197532579273698,4.197532579273698
251,19.306977288832496,approximate,False,0,True,1,2.4882713785124357,0.0,2.4882713785124357,4.197151572662285,4.197151572662285
252,19.306977288832496,approximate,False,0,True,2,2.434696182374674,0.0,2.434696182374674,4.196866572668041,4.196866572668041
253,19.306977288832496,approximate,False,0,True,3,2.4310704664027494,0.0,2.4310704664027494,4.197487410526963,4.197487410526963
254,19.306977288832496,approximate,False,0,True,4,2.4635165405482624,0.0,2.4635165405482624,4.197433238417085,4.197433238417085
255,19.306977288832496,approximate,False,0,False,0,4.173113103202324,0.0,4.173113103202324,4.173113103202324,4.173113103202324
256,19.306977288832496,approximate,False,0,False,1,4.17280471177065,0.0,4.17280471177065,4.17280471177065,4.17280471177065
257,19.306977288832496,approximate,False,0,False,2,4.172500272041162,0.0,4.172500272041162,4.172500272041162,4.172500272041162
258,19.306977288832496,approximate,False,0,False,3,4.173128362832563,0.0,4.173128362832563,4.173128362832563,4.173128362832563
259,19.306977288832496,approximate,False,0,False,4,4.173117833627241,0.0,4.173117833627241,4.173117833627241,4.173117833627241
260,43.93970560760795,ladmap,False,0,True,0,2.7011884575801512,0.0,2.7011884575801512,4.440455093786146,4.440455093786146
261,43.93970560760795,ladmap,False,0,True,1,2.681261054647416,0.0,2.681261054647416,4.449740409580171,4.449740409580171
262,43.93970560760795,ladmap,False,0,True,2,,,,,
263,43.93970560760795,ladmap,False,0,True,3,2.759742972670037,0.0,2.759742972670037,4.446872901529554,4.446872901529554
264,43.93970560760795,ladmap,False,0,True,4,2.7060802342802437,0.0,2.7060802342802437,4.628226244367513,4.628226244367513
265,43.93970560760795,ladmap,False,0,False,0,4.456079768521546,0.0,4.456079768521546,4.456079768521546,4.456079768521546
266,43.93970560760795,ladmap,False,0,False,1,4.456188154847074,0.0,4.456188154847074,4.456188154847074,4.456188154847074
267,43.93970560760795,ladmap,False,0,False,2,4.455417719603568,0.0,4.455417719603568,4.455417719603568,4.455417719603568
268,43.93970560760795,ladmap,False,0,False,3,4.456695611939077,0.0,4.456695611939077,4.456695611939077,4.456695611939077
269,43.93970560760795,ladmap,False,0,False,4,4.456401232619298,0.0,4.456401232619298,4.456401232619298,4.456401232619298
270,43.93970560760795,approximate,False,0,True,0,2.706821334748453,0.0,2.706821334748453,4.451032143662461,4.451032143662461
271,43.93970560760795,approximate,False,0,True,1,2.7385038977797613,0.0,2.7385038977797613,4.4509538799938575,4.4509538799938575
272,43.93970560760795,approximate,False,0,True,2,2.6731345656228753,0.0,2.6731345656228753,4.451351056840895,4.451351056840895
273,43.93970560760795,approximate,False,0,True,3,2.706734726478533,0.0,2.706734726478533,4.4515226539319475,4.4515226539319475
274,43.93970560760795,approximate,False,0,True,4,2.73040849839376,0.0,2.73040849839376,4.451454302473014,4.451454302473014
275,43.93970560760795,approximate,False,0,False,0,4.4286210489588544,0.0,4.4286210489588544,4.4286210489588544,4.4286210489588544
276,43.93970560760795,approximate,False,0,False,1,4.428668881944388,0.0,4.428668881944388,4.428668881944388,4.428668881944388
277,43.93970560760795,approximate,False,0,False,2,4.428884493373968,0.0,4.428884493373968,4.428884493373968,4.428884493373968
278,43.93970560760795,approximate,False,0,False,3,4.429369634324619,0.0,4.429369634324619,4.429369634324619,4.429369634324619
279,43.93970560760795,approximate,False,0,False,4,4.428347849960728,0.0,4.428347849960728,4.428347849960728,4.428347849960728
280,100.0,ladmap,False,0,True,0,,,,,
281,100.0,ladmap,False,0,True,1,,,,,
282,100.0,ladmap,False,0,True,2,,,,,
283,100.0,ladmap,False,0,True,3,,,,,
284,100.0,ladmap,False,0,True,4,,,,,
285,100.0,ladmap,False,0,False,0,,,,,
286,100.0,ladmap,False,0,False,1,,,,,
287,100.0,ladmap,False,0,False,2,,,,,
288,100.0,ladmap,False,0,False,3,,,,,
289,100.0,ladmap,False,0,False,4,,,,,
290,100.0,approximate,False,0,True,0,,,,,
291,100.0,approximate,False,0,True,1,,,,,
292,100.0,approximate,False,0,True,2,,,,,
293,100.0,approximate,False,0,True,3,,,,,
294,100.0,approximate,False,0,True,4,,,,,
295,100.0,approximate,False,0,False,0,4.4524604945019455,0.0,4.4524604945019455,4.4524604945019455,4.4524604945019455
296,100.0,approximate,False,0,False,1,4.452351586448706,0.0,4.452351586448706,4.452351586448706,4.452351586448706
297,100.0,approximate,False,0,False,2,4.45277050427548,0.0,4.45277050427548,4.45277050427548,4.45277050427548
298,100.0,approximate,False,0,False,3,4.4529446091573925,0.0,4.4529446091573925,4.4529446091573925,4.4529446091573925
299,100.0,approximate,False,0,False,4,4.4528168320947366,0.0,4.4528168320947366,4.4528168320947366,4.4528168320947366
